ra,dec,parallax,pmra,pmdec,radial_velocity,radial_velocity_error,X,Y,Z,v_a_lsr,v_d_lsr,distance,SigMA_label,labels_final,ra_scaled,dec_scaled,parallax_scaled,pmra_scaled,pmdec_scaled,cluster_label
166.4688715863578,-58.63463155409429,1.9706705271626084,-10.314327401005048,5.155727353758085,,,169.75491798761558,-478.0285323146585,12.994681803835784,-8.496111062400962,13.48197237965017,507.4414957835749,5,5,-0.32883563192286674,0.2176245495837288,-1.0333252327696223,0.010870559355880686,0.8455724401594154,3
166.47199969405702,-58.61795202109292,2.086314434823578,-10.299456702697343,5.350485772684764,3.256871,2.6888003,160.3040527830834,-451.5425735714998,12.407882080963656,-7.0868752291757975,13.240030753015432,479.3141356396557,5,5,-0.32840367109184676,0.22615429803533252,0.12691245278134136,0.013201819012842137,0.8989951022175338,3
166.48765748185923,-58.608824088537595,2.1211617529751763,-10.8287738580775,5.064178690536519,,,157.69975767937072,-444.1114282862242,12.299530491492678,-7.884524568891259,12.405476216488012,471.43976577806177,5,5,-0.32624148497764005,0.23082223259763124,0.47653028027987093,-0.06977852962592893,0.820460440770062,3
166.49931097579864,-58.602377897747566,2.256277429403766,-10.804175983651753,4.627230093271216,,,148.27751577182408,-417.5066868357926,11.62732693257909,-6.382985716555785,10.81338156119132,443.2079082864626,5,5,-0.3246322523647025,0.234118750905756,1.832125251704982,-0.06592235346599452,0.700604480873093,3
167.58734179279313,-57.71478804099325,1.971763577052133,-11.15871530410607,5.0172533408548885,,,171.10477493296457,-476.8939801581456,22.511129632464534,-10.455985398133766,13.534279474244997,507.16019488251266,5,5,-0.1743859242083008,0.6880234379066583,-1.0223588299589215,-0.12150301265759535,0.807588714290579,3
166.58435477049767,-58.62235203544427,1.934877692190225,-11.118256420101227,5.0908988727216125,,,173.32063145116862,-486.71148043488733,13.550884929859285,-10.918607609342477,13.582282288191914,516.8285334190965,5,5,-0.31288854282409195,0.22390417415012484,-1.3924292863044856,-0.11516032705571615,0.8277898454287792,3
166.58580760381702,-58.61635813955037,2.1783956361549244,-11.238789104431518,6.936542869818145,,,153.93251655957786,-432.3064285799396,12.082571015130693,-8.135745261410566,16.20549054841584,459.05343519926214,5,5,-0.31268792086720815,0.22696939331518612,1.0507490999192322,-0.1340560761664948,1.3340540474071414,3
166.60083291030702,-58.61280125876919,2.065636845790815,-10.04445573819952,4.950943415997017,,,162.3809876479072,-455.887382922648,12.79578659458362,-6.729115346454851,12.476820657509467,484.11220105688847,5,5,-0.31061307418613393,0.22878834701930575,-0.08054264388038777,0.053177982116898316,0.7893997562660485,3
166.57016079730334,-58.588296489126314,2.0723255198650476,-10.397243381116796,5.0818464657534825,8.62127,4.831627,161.66250821091643,-454.4812863306405,12.891074959755873,-7.4633359563779855,12.735389263534524,482.54967205399333,5,5,-0.3148485905737398,0.24131984420816646,-0.01343619716601922,-0.0021280689097320843,0.8253067503156841,3
166.52404164189787,-58.58580967152909,2.236929180167136,-11.010399787624058,5.59315614723663,,,149.597543203594,-421.1001338347118,11.88632365500917,-7.015041662758849,12.95266404289979,447.041421277934,5,5,-0.32121719121364484,0.24259157816783958,1.6380072184439203,-0.09825178578704823,0.9655601189323281,3
166.22538671198237,-58.51270910351805,2.1071399244990237,-10.633282048845986,5.184945350848231,,,157.46810398303842,-447.51172241714073,12.661698737166631,-7.619873346908975,12.701612640417384,474.576931685138,5,5,-0.3624584923833696,0.27997448671523284,0.3358514140307438,-0.039131537891069136,0.8535870009325217,3
166.51252729569433,-58.58245466817328,2.2636557203489467,-11.025797224167889,4.916133158127544,,,147.78153646754143,-416.14579841380186,11.751465396059354,-6.772407361345706,11.392568259523642,441.7632906853204,5,5,-0.322807208896216,0.24430729375034582,1.906150519293264,-0.1006656214988962,0.7798512260789304,3
166.21860278865148,-58.530388534642114,2.0789313213292098,-10.796832307232364,4.934513781407604,,,159.63622427356708,-453.5770065078087,12.685596381868583,-8.317768498553376,12.284831513948824,481.0163711231347,5,5,-0.36339528530783444,0.2709334002385718,0.05283880129267931,-0.06477109505054882,0.7848930714138831,3
166.2401010136208,-58.50669615109583,2.2189174066767032,-10.218474405695956,5.6454946476728285,,,149.56957285276044,-424.95457567317186,12.091334925863098,-5.527822761294253,13.102294487862531,450.6702218798269,5,5,-0.36042659240587865,0.2830494512006748,1.4572978424820346,0.025897306341072342,0.9799166845526537,3
166.52758894926197,-58.561563505296576,2.082169842069054,-10.38473125272176,4.756555995337589,5.8534217,4.64325,160.65258448966594,-452.4160481541751,12.962556220540186,-7.324651147531963,11.9330480128258,480.2682181806548,5,5,-0.32072734304209155,0.25499082812658275,0.0853303858802676,-0.00016655913080290336,0.736078859847458,3
166.24479183393763,-58.49319327784548,2.3524938552099477,-9.511525497692888,5.179571472494036,,,141.05404406288008,-400.8305318032138,11.503860646925,-2.863446672217357,11.48153320334414,425.0808127661423,5,5,-0.3597788363702627,0.28995468722796164,2.79744997522284,0.1367247493204353,0.8521129342973552,3
166.2389261732259,-58.48772949008837,1.995370992154173,-11.397354879642704,5.805958067860881,,,166.25781042231165,-472.5830872960073,13.595887897409751,-10.774333181534926,14.836985323764322,501.1599366393589,5,5,-0.3605888262808257,0.29274881432715855,-0.7855092352519438,-0.15891422250741802,1.0239321531349048,3
166.2192257702702,-58.49272987938475,2.1093552561023228,-9.992785714321776,5.430703177136316,5.3497486,22.871271,157.216186515182,-447.06816009917065,12.789291312627608,-6.155662514524687,13.24284541833524,474.0785114821318,5,5,-0.3633092576887068,0.2901916646243054,0.35807749808590217,0.06127822325204431,0.9209989124395092,3
166.2248045542775,-58.482145012488026,1.9891481344823447,-9.14858091465705,5.034992723634914,,,166.7032905506049,-474.08722131109454,13.657499124035866,-5.500608181047601,13.040119971349188,502.72776706006346,5,5,-0.3625388826225027,0.29560466102026617,-0.847942217055375,0.1936230903825854,0.8124546659480202,3
166.1740524983596,-58.51153466475555,2.0804053524320456,-10.016582185559503,4.830590813884493,10.096881,4.5331645,159.2941335733809,-453.334280319472,12.7436129069252,-6.524857049806188,12.031772183866163,480.6755562472357,5,5,-0.3695472411441099,0.28057508309974133,0.06762753050267988,0.05754768200733275,0.7563867731770193,3
166.18077405561928,-58.49729903776402,2.253393260616558,-10.19602350470337,4.561708515328093,,,147.0464276204572,-418.5363668457379,11.877213407567446,-5.149828817575506,10.624668720839328,443.7751800706046,5,5,-0.368619060359167,0.28785504215366703,1.8031888262062952,0.029416904322515716,0.682631768138719,3
166.13341837847156,-58.493993864555485,2.071507268205323,-10.505772627701916,4.599315221711633,,,159.76735177770487,-455.3538574582053,12.862206485688798,-7.744594925117039,11.542292473951276,482.7402806394027,5,5,-0.3751584124599274,0.2895452750909736,-0.02164559125412456,-0.01914205500029883,0.6929473702950656,3
166.13291452488852,-58.494003358164825,1.9851711957798144,-10.205606396678132,5.38516657835073,,,166.71375126875145,-475.1581373170027,13.42058714991849,-8.073423579114476,13.87647878680063,503.73489305398687,5,5,-0.37522798967189414,0.28954042015291476,-0.8878422364262977,0.027914607053381557,0.908508123380915,3
166.12966560013737,-58.48018585091241,2.056480704528217,-10.49705507851815,5.44903004386049,2.1051939,3.2076087,160.87519535930966,-458.6991371391051,13.05687101631667,-7.900375999415218,13.578848759604668,486.2676308112566,5,5,-0.3756766341465652,0.2966065569015626,-0.17240481251480014,-0.0177754163731699,0.9260260122331172,3
166.18307378747448,-58.46440274131086,2.1008706386373746,-10.043111994656975,5.345670031749735,5.9614005,2.118382,157.6252470595689,-448.9486650437794,12.9939034045706,-6.3618895938221565,13.09528786653886,475.9931342791293,5,5,-0.3683014900646573,0.30467788327947937,0.2729526252808709,0.0533886390104226,0.8976741339022778,3
166.1847396397346,-58.47568647803614,2.1217798514007353,-9.764630944863883,5.746153014458725,9.2111635,3.1660578,156.11386153750243,-444.5121152951183,12.783667877026913,-5.5162975044401925,13.870071133221211,471.30243005174646,5,5,-0.3680714522923586,0.2989074917551604,0.48273156750042856,0.09704574395448046,1.0075274956372802,3
166.68532318766046,-58.61133634897408,2.1015801298324153,-10.570510365485411,5.182713352664203,,,159.91438241388883,-447.97522466506234,12.731805517780266,-7.517051462458826,12.82603676764429,475.8324395081439,5,5,-0.29894579993342824,0.22953748742123165,0.28007084221683015,-0.029290904318250092,0.8529747589285211,3
166.14891590122272,-58.47147968185092,2.0487059151110807,-11.080105589548532,5.0985069057217265,6.659394,2.0534556,161.53093006262043,-460.4211059967532,13.2086773243299,-9.340259153134497,12.82128041315416,488.1130047138952,5,5,-0.3730183573691036,0.3010588057784068,-0.2504080887914032,-0.10917947193333183,0.8298767455901793,3
166.1400026418338,-58.4591964058791,2.2259240760329635,-10.734518919699864,4.190474332898385,,,148.6019104607936,-423.7863875231544,12.230665500000889,-6.563573990997763,9.947707919054569,449.25162127820533,5,5,-0.37424919060854245,0.3073403518020678,1.5275946873548405,-0.05500230790705255,0.5808014165592557,3
166.1450004927022,-58.45419344612427,1.9390902130816232,-10.069496353737083,6.014968463849984,,,170.58626831712724,-486.47118884220777,14.090515112312117,-8.319157033223252,15.730007613019088,515.7057641020162,5,5,-0.37355903668098783,0.3098988160119861,-1.350165706767728,0.04925239801988553,1.0812641638027618,3
166.1666113398182,-58.46719768410225,2.039681729767043,-10.021725424156315,5.970259936795882,,,162.2996535964398,-462.4373060060975,13.33235175299468,-6.992915604002532,14.904400379873396,490.2725682178917,5,5,-0.3705747917709984,0.3032485771385212,-0.3409463638231009,0.05674138331181943,1.0690005166388017,3
166.25743657081998,-58.4851077942831,2.101635291183192,-10.279483096075412,5.761430370747732,1.8948797,3.035633,157.91221784977137,-448.6651131870746,12.960434285651903,-6.882754950844437,14.043957331161357,475.8199503953959,5,5,-0.3580327228802745,0.29408952367038255,0.2806242676350101,0.016333054840389022,1.0117181080209037,3
166.70332586745673,-58.58484854475003,2.055399829500495,-10.901772521265356,4.838774691165828,,,163.49097373110158,-458.0392423507672,13.255905637646396,-8.815832083542533,12.303344491188588,486.52334482436,5,5,-0.2964598073548022,0.24308308891066494,-0.18324906679415942,-0.08122243326653915,0.7586316286894808,3
166.713544609218,-58.58290949969991,2.083620684379124,-9.597022927740143,5.267961395893071,,,161.30897854561906,-451.8230056907185,13.10880096043769,-5.506304689793254,13.131383092291047,479.9338034494409,5,5,-0.29504869987142274,0.24407469739949414,0.09988646546960345,0.1233214305711218,0.8763584844158705,3
166.21847605209666,-58.4442631800497,2.079011424648569,-10.397464285304569,5.411466940060313,,,159.35134483882567,-453.6385254177077,13.347550902751488,-7.406205509404936,13.383418096665848,480.9978377916021,5,5,-0.36341278637646895,0.3149770560122666,0.053642465677066355,-0.0021626997663570626,0.915722370361151,3
166.65644410696035,-58.60458152565404,2.115795853225982,-9.91487540260238,5.766966530239554,,,158.71182561099857,-445.0109867669946,12.648744216549389,-5.889399099423502,14.050389308724508,472.6353908271853,5,5,-0.3029337162386937,0.2329918373571801,0.42269502659616404,0.07349211952069562,1.013236688728538,3
165.65921949988902,-57.79223459877952,2.0316711787706137,-9.975839200426748,4.813159471895894,,,158.69316520687912,-465.5829355894595,17.75937055173731,-7.006097218707931,12.22756417399754,492.2056336917231,5,5,-0.4406406021277878,0.6484180331087457,-0.4213150000623111,0.06393490576635144,0.751605317785214,3
166.17741530310778,-58.43520399833957,2.1282201211842193,-10.55853848326363,5.604941208485359,,,155.48639087473288,-443.2129052209317,13.036625196757573,-7.219056273246721,13.520325841992332,469.87620784431056,5,5,-0.3690828709646729,0.3196098320713125,0.5473458118566422,-0.027414088215601387,0.9687927871163007,3
166.67852540890442,-58.58140718588593,2.1924413219928582,-10.34892310125916,4.781870422010619,,,153.17261631057357,-429.4446952256654,12.412121053353491,-6.050145169609072,11.477167251710016,456.1125490423764,5,5,-0.2998845061554961,0.24484296584727147,1.1916673234399724,0.005447037296734807,0.7430226626817654,3
166.1931204942996,-58.42079602897269,2.06380829520462,-11.10434672331506,5.35764865348676,,,160.35205550099388,-457.0370087201513,13.582930202506995,-9.205908752375194,13.347689593161512,484.54112832260574,5,5,-0.36691413890974606,0.32697792531395736,-0.09888821298947978,-0.11297972233311517,0.9009598961533054,3
166.63565265543326,-58.5639145119636,2.155778870511606,-9.807640144157496,5.334116188797142,3.4207785,2.6622794,155.56782293933438,-436.8211270791114,12.682259143656598,-5.242673085734119,12.859267013147656,463.86946902521663,5,5,-0.30580481069685983,0.25378854653535754,0.8238385401205979,0.09030324880618863,0.8945048894047584,3
166.633491055111,-58.56507833446428,2.008607895962419,-9.534207389209168,5.706998890183076,,,166.9616832238967,-468.8290958004499,13.598343724931464,-6.177651763196346,14.59804146790256,497.8572483012434,5,5,-0.3061033063886083,0.2531933792022978,-0.6527053984656196,0.13316893926085785,0.9967874333545449,3
166.15937094701056,-58.41273633451963,2.060281608159598,-10.190864738217895,5.175557352995943,,,160.4712359453156,-457.8737195805993,13.60889430638158,-7.149598121279736,12.942683989622216,485.37054159954226,5,5,-0.37157461862954416,0.33109957346056484,-0.13427092616080272,0.030225637304546485,0.8510118525028462,3
166.7373955230181,-58.57641715368307,2.27446776472221,-10.233708283919322,4.366594890517705,,,147.83728083791445,-413.886139209985,12.092075969183258,-4.999969393082246,10.25374650685142,439.6632986012594,5,5,-0.2917551238387682,0.24739481903478647,2.014626111249962,0.023509111450265095,0.6291116723265631,3
166.08074834012984,-58.46963019121686,2.1222180016058583,-9.903350209410814,4.899649633043262,,,155.6773003800603,-444.56595167395153,12.64765399330238,-5.827364942923218,11.95215637302346,471.2051256012866,5,5,-0.38243162544350773,0.30200461702329434,0.4871274616741698,0.07529890877633294,0.775329758945663,3
166.08283720467543,-58.46341715365598,2.2156418551589576,-9.733716952034314,4.87828379490544,,,149.10155748625692,-425.82322151577574,12.162624856744385,-4.531547419929344,11.446301057426645,451.3364818738977,5,5,-0.38214317384536545,0.30518190307262655,1.424434733748337,0.10189208962217713,0.76946906261882,3
166.0932468463755,-58.45423527983376,2.1070813463103213,-10.189649995399188,4.768964626221416,,,156.7929570636738,-447.7565618140118,12.876992144832007,-6.629701478873578,11.74186037912463,474.59012522278033,5,5,-0.38070570496265405,0.3098774226660989,0.33526370799885286,0.030416070925633937,0.7394825745518795,3
166.09502572821577,-58.46238900191934,2.168056217369113,-9.400437602779176,5.109578774998628,,,152.41510533634712,-435.1542541848718,12.457729168463748,-4.259252351574043,12.184205141505515,461.2426522839326,5,5,-0.38046005891977597,0.30570768971682716,0.9470152883883992,0.15413985131701907,0.8329137836499011,3
166.11580292419424,-58.443000279533464,2.1385252814718134,-10.200821902372049,5.066789810410944,,,154.5350431170037,-441.1527677455832,12.81022261158537,-6.316153273540558,12.251266503286278,467.6119607581924,5,5,-0.3775909330123187,0.31562289086399925,0.6507359131005597,0.02866466588208861,0.8211766766864007,3
166.09197963159798,-58.438955484649426,2.081879365743509,-10.531705204561204,5.190104143209092,,,158.6366777060746,-453.1925277759186,13.147950357314643,-7.686145958969584,12.832423662103682,480.3352280898689,5,5,-0.38088069482905784,0.31769135902173123,0.08241608121455525,-0.023207470691086293,0.8550020690073249,3
166.055387883793,-58.458253455449125,1.8957573433820496,-10.78705616322004,5.607822948042215,,,174.1283125139663,-497.7219201342195,14.2054119721994,-10.681084396371082,15.025765551116876,527.4936707964904,5,5,-0.38593365441682903,0.30782256733947766,-1.7849177785838155,-0.06323850191571478,0.9695832546058905,3
166.03200474326505,-58.41996057636832,2.0816068096164155,-10.326859178219571,4.926070574881939,6.1857057,6.6072164,158.36912406484598,-453.3515225605755,13.189851971378117,-7.226101398713571,12.220702141574142,480.398120999745,5,5,-0.3891626355727075,0.3274051675249911,0.07968156716640648,0.008905969257572472,0.7825770813201386,3
166.66389637955413,-58.53694320927632,1.9202311827010776,-10.46648807838368,5.494351353196932,,,174.67338125794265,-490.3881584504472,14.515905227628991,-9.51318678050204,14.70409839329808,520.770628562212,5,5,-0.30190463087075425,0.2675814043639084,-1.5393754818698235,-0.01298346829021391,0.9384577469229727,3
166.64604637420774,-58.5290301455889,2.0134821209744858,-10.308061926273645,5.59203554931727,,,166.48802635480405,-467.7098147979026,13.87492828301795,-7.944457961795166,14.302606333058158,496.652038566908,5,5,-0.30436954061317817,0.27162806698508035,-0.6038030424207651,0.01185278952226528,0.9652527364618865,3
166.05028106939932,-58.417857773473486,2.105860350034514,-10.130616095344893,5.337341522437028,8.879687,6.3139167,156.60669874992556,-448.1073031426802,13.08574871137358,-6.512475026964439,13.022015419002528,474.8652967342352,5,5,-0.38663885513287755,0.32848052015835,0.3230136386111768,0.03967073716537364,0.8953896055059565,3
165.7897409144665,-57.40464040516584,2.0836589426509033,-10.420811229982792,5.348907048340818,7.9143143,4.5794334,153.95122967448242,-454.099120775354,20.518399112140894,-7.430255480315629,13.249778207322,479.9249913365213,5,5,-0.42261688167819855,0.8466298758836475,0.100270304874553,-0.005822769328352845,0.8985620546626483,3
166.69621359996833,-58.53529594871926,1.983871434036012,-10.604951552802468,5.505595875954893,7.1968117,1.4652445,169.192586323841,-474.61130205784355,14.12184329297886,-9.013487857808924,14.303926797788549,504.0649221737055,5,5,-0.29744194137004026,0.2684237971446205,-0.9008825477396966,-0.03469020358911925,0.9415421442117466,3
166.70222668019383,-58.52255114378303,2.1663091016704854,-9.581187000474946,4.925886272558317,,,154.92684025657982,-434.644442394709,13.03688572776909,-4.638821211651499,11.930601783550657,461.61464180198453,5,5,-0.2966115942781381,0.274941364522665,0.9294867430844127,0.12580400789197305,0.7825265267879872,3
166.6529411738282,-58.51693800588512,2.088197876848539,-9.705000352782754,5.155027734851972,,,160.51871984152626,-450.9764312484196,13.483199317412854,-5.706729247655259,12.842755377528231,478.8818201027851,5,5,-0.3034174367663322,0.27781186780890194,0.14580873932258337,0.10639395281212585,0.8453805331569005,3
166.67711056722635,-58.51073828430256,2.195856999437661,-11.133731801208308,4.843863276757284,,,152.7166302148616,-428.83912178862874,12.906852309313004,-7.709676726433797,11.603944594526572,455.4030614270833,5,5,-0.3000798818413061,0.2809823441984312,1.2259362942254022,-0.11758638203339981,0.7600274388932415,3
166.1119279989579,-58.4273638960363,2.0929291725467203,-9.713751730323295,5.433768230429622,27.120874,5.361828,157.83674997095594,-450.7830932166196,13.20195350441428,-5.705779687610712,13.328315401336347,477.79925528161993,5,5,-0.3781260219818111,0.3236191829611861,0.19327710736327677,0.10502201095835755,0.9218396632896178,3
166.1012688846652,-58.42264793919107,2.052810829798614,-9.936994247442648,4.9015503686748785,-15.690699,9.220505,160.86501149708312,-459.6120161641867,13.477671081130117,-6.651870570390381,12.337862511696931,487.1369468067852,5,5,-0.37959794056983653,0.3260308767175444,-0.209224105884061,0.07002457754198516,0.7758511349039875,3
166.67091265625453,-58.511827328790254,2.024181587301019,-9.924656959380467,6.321402993984778,,,165.6483525822523,-465.217832555625,13.981917355812552,-6.9169728441097895,15.949459127728572,494.0268236178203,5,5,-0.3009357522368971,0.28042541760271333,-0.49645692883455755,0.07195867783374964,1.1653198284387147,3
166.66422523800043,-58.49935467037513,2.0982646651413184,-10.114708552383854,4.89667339422256,1.0557299,6.243758,159.73545078280046,-448.81285353167925,13.572206738076089,-6.526065460385371,12.208001756359776,476.5843015960286,5,5,-0.3018592187617705,0.2868038119375547,0.24680729070314766,0.042164541583908206,0.7745133701004523,3
166.60538688096403,-58.576133173051865,2.0788805737745752,-10.653435987525135,5.304374517085274,3.1584127,1.65277,161.24694171614553,-453.01030900108174,13.00497705284115,-7.970683009737745,13.216344515949004,481.0281132139896,5,5,-0.30998421573923957,0.24754004392502083,0.05232965881792703,-0.042291044136127644,0.886346683532771,3
166.5974296096406,-58.558465206713215,2.1054359421505575,-10.239167356663318,5.926955653866669,,,159.12792975375052,-447.3234383687261,12.961974841619108,-6.731957435002715,14.465964078528843,474.96101875156984,5,5,-0.31108303645260005,0.2565752674236451,0.3187556190494808,0.022653299854255435,1.05712205672243,3
166.5841599066851,-58.572380469940775,2.219371769644794,-10.95286359907655,4.842311172864663,,,150.95339296321345,-424.3646418372766,12.174569513840954,-7.073559866254689,11.45906223784321,450.5779579957656,5,5,-0.31291545159530637,0.24945913923473437,1.4618563968335794,-0.0892319137944444,0.7596016933866209,3
166.1352526424991,-58.39044559783338,2.085647923540665,-11.086810667010356,5.254174457152916,2.8037567,2.7668555,158.35641483832612,-452.3582094554002,13.571949126915312,-8.9021343673751,12.97368221313161,479.4673102363158,5,5,-0.3749051186830398,0.34249883606096326,0.1202254467477216,-0.11023061803690466,0.8725766968392906,3
166.5858176101332,-58.552559649209805,2.1110764200992613,-10.359261289541143,4.692813908321566,5.1995893,2.2222407,158.64103929556333,-446.1494813848756,12.952473669496252,-6.9406456820573235,11.65697804999415,473.6919945100712,5,5,-0.31268653909360195,0.25959531120823004,0.37534567392544643,0.003826333226948759,0.7185942653826706,3
166.5990487821045,-58.54080455860375,2.0629816973404194,-10.975639192768936,4.8348016134483425,5.08191,6.458238,162.35207964127906,-456.5428388351821,13.368814273709594,-8.898618439470988,12.233695096477964,484.7352748156673,5,5,-0.31085944469991306,0.2656067484521371,-0.10718134327398501,-0.0928024134199322,0.7575418047455323,3
166.60148144312797,-58.54337158666983,2.0485561654022657,-10.527201996171096,4.888237947676572,2.3486433,4.385223,163.51296155444433,-459.75191774719184,13.44711916237391,-8.038381257248401,12.435832611477109,488.1486858348522,5,5,-0.3105235181979081,0.2642939956508433,-0.25191050477752497,-0.022501508682475673,0.7721995085861765,3
166.57913076642492,-58.53760299039649,2.095353187582846,-11.561806924797574,4.781241680712332,-1.6008612,4.877192,159.75907464005294,-449.52005352174064,13.152668369097285,-9.836158800134733,11.936471367730771,477.24651191314354,5,5,-0.3136099262793621,0.2672439988149818,0.2175968804679726,-0.18469515158293473,0.7428501975627454,3
166.58853183168532,-58.54572496804264,1.9930391336540705,-10.39974612824841,4.481172447016669,,,168.02448398821755,-472.575119331836,13.779454303389372,-8.414480545640334,11.7792536638854,501.7462944476076,5,5,-0.3123117318586983,0.2630904996585312,-0.8089044158880294,-0.002520421259216763,0.6605405477201013,3
166.6007185954409,-58.530758043272904,2.0293407615490464,-10.639281522575104,5.661694786276208,3.7143185,1.6766301,165.01709355772164,-464.1180219773303,13.672772705685484,-8.530899911438604,14.351198702511756,492.7708637935578,5,5,-0.31062885994203404,0.2707444371740138,-0.4446957205707019,-0.04007206743301031,0.98436041815181,3
166.54693131401885,-58.5521308595574,2.2799459682682057,-10.41015531700456,4.768051825732376,,,146.75575317253072,-413.1540957213956,11.934907250051312,-5.325564595179951,11.023512022624065,438.60688539017303,5,5,-0.3180563531793128,0.25981459000178797,2.0695880917964593,-0.004152255979200199,0.7392321913729586,3
166.0649838455965,-58.358322646434054,2.068602013682362,-10.012045765781671,5.011836721654857,,,159.28874443982824,-456.21231015932426,13.807409537378485,-6.650689807021121,12.504031187552537,483.41826672588354,5,5,-0.38460854670518796,0.3589261961637172,-0.050793566723255024,0.058258850521162524,0.8061029237475282,3
166.2628962756699,-58.42296978058921,2.2023167866790785,-11.135089580407897,4.814988728066291,,,150.52323203011892,-428.2000541737124,12.828400808865156,-7.664146673044013,11.422273067531089,454.0672831667972,5,5,-0.3572787914716173,0.32586629020500707,1.2907463542599207,-0.11779923927826927,0.7521070867703364,3
166.50804305858026,-58.54128704938523,2.0982975694890875,-9.896993149639712,5.661088487951602,,,159.28046544604058,-448.98397980912057,12.984307794917765,-6.0420682813185005,13.891280213743206,476.5768280632804,5,5,-0.3234264378283825,0.26536000743151633,0.24713741500517455,0.07629549660796034,0.9841941091897617,3
166.5064125834708,-58.5338220468147,2.0484810660465875,-10.627098820284347,5.229876523781473,0.6039791,5.440687,163.12349358208328,-459.91191025297337,13.355608779162573,-8.275470317138648,13.20501821155538,488.1665818517542,5,5,-0.32365159036498453,0.269177536022514,-0.25266396515758976,-0.0381622013476701,0.8659117203501255,3
166.2847828732921,-58.41640883030656,2.0126036337130064,-10.012905018724307,5.35660651931612,,,164.77568976689932,-468.538109732764,14.12939229431441,-7.279079262626619,13.681136212226615,496.86882367151594,5,5,-0.3542564681355415,0.3292214953843078,-0.6126167711130962,0.0581241465766104,0.900674036461467,3
166.60853790932524,-58.52681075568381,2.083529946944382,-10.428372767170943,5.006964986923225,6.5309076,0.81377804,160.74220737108158,-452.03975990515096,13.36101062247078,-7.404241536690905,12.520000350221398,479.9547044987562,5,5,-0.3095490897907898,0.27276304106408217,0.09897611062768331,-0.007008181487660512,0.8047665962108852,3
166.61472504707277,-58.50533284031369,2.0681157755189132,-10.73383340198989,4.731788323773755,,,161.8949644919202,-455.419751828109,13.637875499533216,-8.280925056499541,11.978510776223215,483.5319240041525,5,5,-0.30869470707125224,0.28374663487074814,-0.05567192004767286,-0.05489484020457314,0.7292850331404376,3
166.21399655869013,-58.41697230292576,2.3022997341123452,-10.666768561719431,5.36368847551868,,,143.80166436797944,-409.67038884495344,12.235552592142689,-5.661648815106436,12.090911260854249,434.34831059716527,5,5,-0.3640313602493964,0.32893334105164546,2.2938600147272172,-0.044381174115195425,0.9026166326018793,3
165.7130813327516,-57.3265329914741,2.3031953034509782,-10.272040895755117,5.291984048193644,,,138.77236162566103,-410.9670441398852,18.976002071717183,-4.868597909212511,11.96485859995222,434.1794195662245,5,5,-0.43320281407162503,0.8865732358650724,2.3028451252939766,0.017499758717149073,0.8829479507026982,3
166.59657063409207,-58.50626656445644,2.0871387320120594,-10.252579047954274,4.950723493726559,-1.6551878,2.6229293,160.3539638285064,-451.2932894502829,13.475177962946384,-6.9645695187948995,12.372384228383394,479.124834713777,5,5,-0.31120165250660176,0.28326913756550764,0.1351825007372941,0.020550766792843792,0.7893394311042483,3
166.5957687850214,-58.49971144690763,2.119827556113895,-10.246769071164817,5.2297245749245285,,,157.85774541029045,-444.3410153607217,13.315611351952167,-6.592530225880881,12.82358165149784,471.7364849399437,5,5,-0.31131237995726213,0.286621359942322,0.4631444866854454,0.02146158915080439,0.8658700404449414,3
166.6219791048873,-58.50374173036575,2.073013392085156,-10.655318621504492,5.351329692192817,5.4292665,2.6618152,161.5349100553194,-454.3350756126152,13.630520280258862,-8.042872522184776,13.371597936656585,482.3895512774003,5,5,-0.307692993209988,0.2845603127844907,-0.006534880107856947,-0.04258618216892762,0.8992265911920869,3
166.62906245588695,-58.49617641490599,2.090008467411038,-9.954972992706152,5.38860304699073,-0.512173,3.6159503,160.2240523332605,-450.6375490376258,13.589896283758176,-6.255871408496355,13.359357154116742,478.46696106391033,5,5,-0.3067148522767354,0.28842914039636147,0.16397411825350475,0.06720607348465546,0.9094507542763587,3
166.18734335194324,-58.39261363510608,2.0418795230125455,-10.516530016466143,5.306543490732964,-0.1065071,7.2022324,161.95896965887954,-461.9794563430972,13.93920428504392,-8.115460279455728,13.363578094148671,489.744859444313,5,5,-0.36771190530819814,0.34139012321100887,-0.318896239436463,-0.020828476573877562,0.8869416377680337,3
166.59530978896044,-58.48801705470882,2.164417784908113,-9.843015935793654,5.19971963381259,,,154.56814148820777,-435.1976673191421,13.127166637279917,-5.23619128719094,12.5183730162118,462.01801102020306,5,5,-0.31137576278771123,0.29260175662021803,0.910511450503917,0.08475743285538576,0.8576396191982979,3
166.60308014105402,-58.49702624672648,1.981996826900918,-9.992089231173155,5.243054053596301,,,168.85541455780478,-475.2329228161674,14.276569035231542,-7.576507278640154,13.670880152455194,504.54167556040744,5,5,-0.31030275377702093,0.2879945447962125,-0.9196901951785487,0.06138740999180169,0.8695263457200477,3
166.2150843444117,-58.39152055425455,2.113106516872218,-9.950249235236166,5.830192275065868,,,156.599730803968,-446.3706494719314,13.525577250948604,-6.020596248670207,14.12991558075189,473.23691068833665,5,5,-0.36388114776650016,0.3419491139633321,0.3957133251830039,0.06794661068009718,1.0305796493966497,3
