solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 5253644717098002432,5253644717098002432,1540295070,2016.0,160.3892338570125,0.2968465,-62.005535997686174,0.3545195,2.160151249388768,0.3821068,5.6532655,10.08451,-9.885376789693074,0.42028916,1.9941555906178157,0.43552697,0.047802858,-0.053447332,0.012282095,0.09208623,0.22152747,0.1569001,0.07064277,0.23817876,0.11991388,0.14690332,377,377,342,35,264.5161,605080.94,4.038216,15067.7,31,false,1.6194184,,,,,,,,43,27,0.6417558,47,14,2,0.09796325,160.26378,93,0,21.750126,,,,,,,,,false,310,315468.821932625,330.44986,954.66473,11.939976,43,299469.1127310844,373.8766,800.9839,11.647662,41,296750.1996494978,286.87225,1034.4332,11.066918,1.8899468,0,43,0,41,0,0.5807438,-0.29231358,0.87305737,9.682576,3.07355,1,6,5,6,25.154749,2.7021418,0.031139174,755.65356,17.04565,6750.0,4.0,0.0,555,,,,,,,,NOT_AVAILABLE,288.317469711464,-2.876810055405719,205.054526776817,-60.785169832992615,false,false,0,true,true,false,false,false,false,true,false,2.538207E-7,5.3182843E-13,0.9998215,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253728245612723584,5253728245612723584,876019355,2016.0,159.36301263148243,0.36299342,-61.36310856391209,0.338891,2.229124816005025,0.40090975,5.560166,8.481114,-7.124699297696967,0.5037434,4.600866136208328,0.49324766,0.10915151,-0.084004626,-0.0386754,-0.13467887,0.16540863,-0.08706509,-0.19174913,0.10062201,0.09095647,0.07749181,291,0,291,0,36.337307,2442.941,3.7866156,89.74624,95,false,,1.4046541,0.09289973,-0.07500722,-0.06683049,-0.03719696,0.030081695,0.14466655,34,24,0.7219289,40,12,1,0.11064347,25.175709,0,0,2.8579402,0.14072879,0.12293065,0.20768492,0.19677718,-109.23032,-25.10492,31.94966,-39.72791,false,313,812.1065476021116,3.9018216,208.13522,18.413334,33,457.3298955951062,7.758141,58.948387,18.687967,32,816.548242906561,8.363554,97.63173,17.467941,1.5686096,0,0,0,0,0,1.220026,0.2746334,0.9453926,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.57937820117945,-2.5511330489762987,203.40643929819547,-60.743441071347036,false,false,0,false,false,false,false,false,false,false,false,1.1416812E-10,1.2569026E-7,0.99999577,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253603897723677312,5253603897723677312,1538272540,2016.0,160.42165713417157,0.0258922,-62.295293859297296,0.02604148,2.3016837467441675,0.030302655,75.956505,23.900349,-23.883278701777524,0.034394957,-0.9031309957387468,0.03480719,0.11838434,-0.048717592,-0.13948147,0.058348875,0.17985177,0.05930951,0.07671142,0.10327686,-0.03682293,0.06296062,392,17,390,2,28.642906,1838.9316,0.2861461,31.571695,31,false,1.4122543,,,,,,,,45,28,0.049433995,47,14,0,0.019622404,146.28743,0,0,2.1922605,,,,,,,,,false,360,30426.219055316178,6.6722045,4560.145,14.479247,45,11474.803591522415,13.021016,881.25256,15.189179,40,27434.105940704496,12.509022,2193.1455,13.652168,1.2787954,0,4,0,1,0,1.5370111,0.7099323,0.8270788,35.985104,3.17658,2,21,12,17,5.748505,,,945.5788,,4250.0,3.0,-1.5,111,,,,13.135995,0.14622018,9,,NOT_AVAILABLE,288.46955537174154,-3.1240394882620213,205.53266963805328,-60.958433307810644,false,false,1,true,true,false,false,false,true,true,false,1.07193165E-13,5.3542446E-13,0.99948806,4559.1543,4539.696,4576.3086,4.3244,4.2788,4.4015,-0.7102,-0.7551,-0.6796,396.344,356.8588,416.7325,0.755,0.7332,0.7743,0.5734,0.5565,0.5886,0.3085,0.2994,0.3167,MARCS
1636148068921376768,Gaia DR3 5253728348709588736,5253728348709588736,1106538633,2016.0,159.34600871870586,0.33733094,-61.3404327535019,0.32166347,2.1553347411466395,0.38140962,5.650971,6.140869,-5.732392840703206,0.43620077,-2.2022598210047297,0.41111195,0.151916,0.08554545,-0.11555881,0.1462861,0.14641933,0.17232509,3.9442012E-4,0.1902183,-0.014840713,0.09746429,372,0,372,0,228.22527,358555.72,4.2993326,12855.49,95,false,,1.6712273,0.08859567,-0.05343094,-0.05148462,0.022324087,0.037289113,0.13737483,43,27,0.6226296,48,48,0,0.12142706,167.57231,41,0,17.044514,0.10344852,0.16741419,0.06303674,0.25938132,-106.63509,-37.238174,-30.72484,35.85547,false,348,80838.66292170779,333.90546,242.10045,13.418319,46,50791.46570080981,31.741396,1600.1648,13.574065,44,56766.80384428859,31.08366,1826.2587,12.862659,1.33053,0,2,0,0,0,0.71140575,0.15574646,0.5556593,-0.75723195,4.590215,2,12,5,10,8.691481,,,711.8865,,5500.0,4.5,0.0,0,,,,12.632283,0.06145632,7,,NOT_AVAILABLE,287.56111067082344,-2.5353975758021186,203.36030011876815,-60.73495283055941,false,false,0,true,true,false,false,false,false,true,false,1.0451161E-13,5.2203023E-13,0.9997538,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253686945220245504,5253686945220245504,1539809222,2016.0,159.18866078231983,0.018897185,-61.86267891935287,0.018863566,2.360172354926441,0.021196622,111.34663,9.844608,-7.394753260520557,0.026606224,6.498764013622851,0.024446292,-0.051481947,0.026257355,-0.13824332,0.18302618,0.10782153,0.20452377,-0.21477953,0.11018852,0.023758467,-0.057676844,379,0,378,1,3.716545,493.96115,0.10954652,3.2824204,31,false,1.435582,,,,,,,,44,27,0.037727296,50,17,0,0.013005024,134.22684,0,0,1.13818,0.114959456,0.029668102,0.1340025,0.20598133,-95.69766,-9.256009,-29.572798,33.20083,false,388,19660.57669428538,4.9588346,3964.7576,14.953376,46,8052.106212937406,24.194065,332.8133,15.573769,48,17107.22992504933,34.31108,498.59198,14.164947,1.2796845,0,26,0,2,0,1.4088221,0.6203928,0.78842926,20.437298,4.982596,2,16,5,14,4.5440974,,,911.403,,4250.0,2.5,-1.0,111,,,,13.599793,0.09668431,11,,NOT_AVAILABLE,287.75369291839866,-3.0266617308058397,204.0843432809985,-61.128143067700805,false,false,0,true,true,false,false,false,false,true,false,1.05447355E-13,5.812516E-13,0.9996609,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253728554866542464,5253728554866542464,422224511,2016.0,159.34065204755981,0.023354165,-61.33340247828875,0.022444421,2.1533165119025597,0.025452936,84.59992,34.427208,-30.87108598355319,0.03317456,15.238391215064386,0.03136201,0.24051984,-0.016198488,-0.03762944,0.21011433,0.09870631,0.23090486,0.08323311,0.005555365,-0.15435572,0.35165086,362,0,356,6,0.32644773,370.21478,0.0,0.0,31,false,1.4151509,,,,,,,,42,27,0.05225688,49,15,0,0.019106383,161.35301,0,0,1.0113928,0.10039661,0.22673161,0.05322772,0.23315161,-82.60227,-42.383152,-53.34711,31.49209,false,349,12298.830095927628,3.7262607,3300.5823,15.4627075,44,4678.622517926363,16.87564,277.24118,16.163248,45,11050.145765900048,18.017563,613.2986,14.639476,1.2788833,0,25,0,26,0,1.5237722,0.70054054,0.8232317,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.5554098412072,-2.5305405750706997,203.34594384427422,-60.732351073183565,false,false,0,true,false,false,false,false,true,true,false,1.0414262E-13,5.202934E-13,0.99979013,4476.182,4465.846,4486.0347,4.6321,4.6233,4.6397,0.2393,0.2164,0.2523,454.0773,450.9531,457.1463,0.4372,0.4218,0.4515,0.3283,0.3166,0.3391,0.1725,0.1664,0.1782,MARCS
1636148068921376768,Gaia DR3 5253645262546725760,5253645262546725760,880676843,2016.0,160.41551429005528,0.35973325,-61.962479134024065,0.3756675,2.309699541445723,0.44164875,5.2297206,5.8423915,-5.667854385371651,0.4654177,1.417380087793272,0.45482716,-0.010610478,-0.15409811,-0.014878536,0.013485519,0.20037748,0.077870056,-0.029416807,0.14927112,0.13106814,0.06708919,368,0,368,0,47.280018,3967.2778,4.506328,130.00708,95,false,,1.3365628,0.094863355,-0.0071559288,-0.23957513,-0.089287825,-0.06572142,0.14142528,42,25,0.6620907,46,13,0,0.12251464,150.00055,25,0,3.1984177,0.057446174,0.0060717934,0.03896499,0.30862737,-132.08427,79.75398,46.888927,37.611347,false,370,669.8121293621577,3.5104072,190.80753,18.622484,16,363.9486042986284,7.6317677,47.688637,18.935942,16,590.9426442551832,9.182315,64.356606,17.819033,1.4256105,0,0,0,0,0,1.116909,0.3134575,0.80345154,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,288.30770819516323,-2.833092477282819,205.00308529994965,-60.74808689673101,false,false,0,false,false,false,false,false,false,false,false,2.7147207E-10,5.6075255E-8,0.99999166,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253687181401822592,5253687181401822592,1462473605,2016.0,159.32910576326813,0.12374808,-61.854396290482214,0.11735621,2.306734452157146,0.13855882,16.648052,24.804167,-19.344582710344994,0.16292435,15.525264665912513,0.15259768,-0.05500083,-0.042388987,-0.16874197,0.15342703,0.14075708,0.1718285,-0.27482432,0.07481406,0.19428399,-0.003303213,379,0,379,0,-0.14602289,390.88043,0.0,0.0,31,false,1.2545767,,,,,,,,45,27,0.2285679,51,19,0,0.014052708,136.74312,0,0,0.9937761,0.0612973,0.11361926,0.052605294,0.16515702,-73.89384,-17.877243,-31.265577,38.84747,false,380,641.89837499727,1.0661488,602.0721,18.668701,13,109.27074996734005,7.087271,15.417888,20.242283,12,845.3738881410318,7.9923067,105.77345,17.430273,1.4872209,0,0,0,0,0,2.8120098,1.5735817,1.2384281,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.8073057971504,-2.9867866328905075,204.1586492054464,-61.07186806456046,false,false,0,false,false,false,false,false,false,false,false,1.03488656E-13,5.1574576E-13,0.9998872,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253687185713011968,5253687185713011968,319563112,2016.0,159.313967473376,0.09551806,-61.846154591287295,0.11087327,2.11913901952115,0.118184164,17.93082,26.236443,-26.096604870333746,0.13099463,-2.7051996185001608,0.1540601,0.046192665,-0.17274645,-0.12209511,0.0041872268,-0.021743206,0.03434249,-0.46321362,0.18089953,0.29117098,0.14391088,349,0,346,3,-0.8868875,332.82455,0.0,2.176647E-15,31,false,1.2876475,,,,,,,,41,25,0.22554106,47,17,3,0.0121429395,158.42073,0,0,0.96526605,0.14088534,0.14401706,0.056609295,0.11472959,-129.63695,-53.97501,58.24617,-42.70519,false,378,878.0028714848071,1.1871592,739.5831,18.328627,19,204.52708793962566,10.30107,19.854937,19.561665,17,1160.5799200799217,15.254127,76.083015,17.086208,1.5547864,0,0,0,0,0,2.4754562,1.233038,1.2424183,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.7970176342329,-2.9831297108125545,204.13610847152208,-61.07209795706685,false,false,0,false,false,false,false,false,true,false,false,4.146768E-12,6.996139E-11,0.9996609,3528.2996,3505.3403,3555.5781,4.7149,4.6153,4.7907,-0.5324,-0.6812,-0.3541,430.6295,409.4885,449.622,1.1703,1.1114,1.2219,0.7706,0.7313,0.805,0.4689,0.4462,0.4882,MARCS
1636148068921376768,Gaia DR3 5253687185738489728,5253687185738489728,1147340437,2016.0,159.31552631036246,0.03258743,-61.84643870348522,0.0331216,2.156815083224593,0.03733915,57.76283,26.754766,-26.59484438164571,0.044172496,-2.9209193203840043,0.04150564,0.045235857,0.0011055075,-0.04982352,0.1567383,0.17353359,0.17366254,-0.21268155,0.13852711,0.070506096,0.13033625,422,0,420,2,14.199076,1001.10376,0.32605755,16.042831,31,false,1.3625497,,,,,,,,50,29,0.063536294,56,20,0,0.016963141,144.37033,1,0,1.5304345,0.117403015,0.10112444,0.061645616,0.13411516,-121.65467,-36.420246,-47.05793,33.94718,false,423,10006.337538627518,3.3059657,3026.7517,15.686679,52,3119.2028585948447,9.29168,335.69846,16.603434,52,10101.120162837837,15.243197,662.6641,14.736972,1.321195,0,2,0,1,0,1.8664618,0.9167547,0.94970703,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.79779875430233,-2.983014766272357,204.13753176405396,-61.0717136044613,false,false,0,true,false,false,false,false,false,true,false,1.136384E-13,2.743463E-10,0.99885,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253728795368804352,5253728795368804352,221643152,2016.0,159.4000101956313,0.4259689,-61.319132812655326,0.36732495,2.0715745369891416,0.42425928,4.8828034,7.3684845,-7.344666521482461,0.55441326,0.5919764272990895,0.47086945,0.005557583,-0.05664741,-0.17453031,0.18856971,0.32205722,0.23617196,-0.3588541,0.15416218,-0.12916711,0.12749514,284,0,282,2,3.5765169,384.88647,1.5327315,1.9317093,95,false,,1.419637,0.12774755,0.049161803,-0.31094998,-0.06971506,-0.20502517,0.35727975,33,25,0.78573847,40,13,0,0.0017452366,62.727894,0,0,1.1547586,0.1481821,0.14835536,0.09386945,0.10718724,-110.197685,-6.901102,-38.989643,42.91294,false,296,221.62989212685758,0.94335586,234.93774,19.823296,12,51.959179615277314,9.055237,5.7380257,21.049387,12,297.7229163998874,10.458555,28.466927,18.563364,1.577775,0,5,0,5,0,2.486023,1.2260914,1.2599316,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.573215661144,-2.504113839321599,203.36150957863325,-60.701418224525945,false,false,0,false,false,false,false,false,false,false,false,3.5832565E-10,2.7736985E-10,0.9999921,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253687288817653760,5253687288817653760,527377223,2016.0,159.2487086221333,0.010773079,-61.86681919160805,0.010819862,2.1461514161461035,0.012057794,177.98872,14.99546,-14.706502429452087,0.014313843,2.929606911078163,0.013039087,-0.04484818,0.033714514,-0.12876953,0.20231158,0.1694858,0.22590616,-0.22767365,0.1371543,0.027446672,0.03849888,381,381,379,2,2.8754175,746.90656,0.08680625,8.81569,31,true,1.5426455,,,,,,,,45,28,0.020105949,50,19,0,0.011648462,143.82283,0,0,1.1060351,,,,,,,,,false,394,236345.91603789982,34.33733,6883.0605,12.253496,46,123655.83936519714,46.442432,2662.5618,12.608006,47,162109.24002008777,38.9261,4164.538,11.723376,1.2090968,0,0,0,0,0,0.88462925,0.35450935,0.5301199,5.256353,0.9481038,1,18,9,15,28.629133,0.31232092,0.25158054,867.66895,12.461954,5500.0,3.5,-1.0,111,,,,11.507236,0.016803253,9,,NOT_AVAILABLE,287.7803981446268,-3.0162819252832325,204.1283504861839,-61.1089822994875,false,false,0,true,true,false,false,false,true,true,false,1.0247087E-13,5.118369E-13,0.9999556,5890.913,5872.9917,5911.355,4.0334,4.0174,4.0438,-0.5461,-0.5643,-0.5248,439.1643,433.4931,448.021,0.3424,0.3317,0.3542,0.2878,0.2787,0.2978,0.1561,0.1511,0.1616,MARCS
1636148068921376768,Gaia DR3 5253645365625939072,5253645365625939072,742060276,2016.0,160.42215796640878,0.30876234,-61.9469211638183,0.34876305,1.984994214571153,0.38685346,5.1311274,11.312366,-9.236948794472811,0.41216782,6.530573200803369,0.41045263,0.019869057,-0.10927938,-0.050663706,0.023474425,0.109256215,0.100434385,-0.11801043,0.23860319,0.12918028,0.09428923,378,0,374,4,90.45254,13025.712,4.166849,321.91025,95,false,,1.5926914,0.08794906,-0.0892917,-0.2565291,-0.041748043,-0.061791405,0.22582778,43,27,0.5996562,46,14,0,0.12083273,105.836334,21,0,5.7838607,0.10520852,0.07129613,0.06089035,0.31721795,-96.15374,-77.57498,-51.528416,36.98839,false,373,1732.5333520423226,10.721095,161.6004,17.590662,40,1127.8227078758482,8.349845,135.07109,17.707941,41,2008.4541411597165,12.441226,161.4354,16.49074,1.810226,0,40,0,41,0,1.2172012,0.11727905,1.0999222,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,288.3030095776204,-2.8179338398145775,204.9827782713569,-60.73570533807598,false,false,0,true,false,false,false,false,false,true,false,4.3902462E-10,8.569602E-6,0.9999863,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253687323177421696,5253687323177421696,1424002691,2016.0,159.25265060954257,0.011975255,-61.8435359751211,0.012758933,2.352422698498747,0.013875127,169.54243,15.642434,1.4267552070460896,0.016187906,-15.577230602135897,0.016419603,0.0457607,-0.026826262,-0.1381399,0.10216922,-0.0056326524,0.1064976,-0.29407024,0.14969534,0.09990916,0.07666127,418,0,416,2,-1.973529,359.91843,0.0,0.0,31,false,1.476311,,,,,,,,49,29,0.0235943,55,21,0,0.016546408,153.55533,0,0,0.93116903,0.13113517,0.11207581,0.04372825,0.12737411,-134.78569,-51.252144,-32.09089,34.617256,false,432,38427.86089535261,5.821683,6600.8164,14.225751,47,17367.60117294439,15.091187,1150.844,14.739193,44,30091.106444689234,17.47163,1722.2838,13.5518,1.2350078,0,0,0,0,0,1.1873932,0.51344204,0.67395115,-2.1561668,3.3543146,2,16,7,13,7.042926,,,911.329,,4750.0,3.0,-0.75,111,,,,13.138953,0.088227466,9,,NOT_AVAILABLE,287.7705162867181,-2.995111590634274,204.09372334674725,-61.09268718445521,false,false,0,true,true,false,false,false,true,true,false,1.03335316E-13,5.161547E-13,0.99987,5027.307,5008.006,5040.9927,4.5009,4.4924,4.5073,-0.4492,-0.4681,-0.4355,421.3917,417.8471,425.6512,0.3819,0.3657,0.3926,0.3041,0.2909,0.3128,0.163,0.156,0.1677,MARCS
1636148068921376768,Gaia DR3 5253604894156040448,5253604894156040448,254558661,2016.0,160.23649076511177,0.12872848,-62.26883692635865,0.15226872,2.2664119562132434,0.15216278,14.894655,11.351752,-9.16094433246226,0.15904672,6.703684253875304,0.18351555,0.2180913,0.0049691563,-0.24960425,-0.0012527938,0.061490536,0.03850614,-0.29267365,0.11501139,0.09663685,0.18992436,333,0,307,26,119.840164,27513.477,1.5478504,983.7221,95,false,,1.4538796,0.039108586,-0.16382025,-0.26333022,-0.049731784,0.05526066,0.26115394,37,25,0.2682231,48,17,0,0.041415695,4.113202,98,4,8.778537,0.17654656,0.24542429,0.13909572,0.22872737,-94.952065,-59.975983,47.82246,33.219944,false,328,39314.41420467034,62.820713,625.81934,14.200988,38,34494.02516827253,117.43596,293.72626,13.994183,38,51649.48723020679,97.10615,531.8869,12.965231,2.1911433,0,38,0,38,0,1.0289516,-0.20680523,1.2357569,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,288.38115536982104,-3.1420994693372233,205.37773699699935,-61.008127439543436,false,false,0,true,true,false,false,false,false,true,false,6.589157E-9,1.724818E-8,0.99998313,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253605065954790784,5253605065954790784,236400001,2016.0,160.29327273018052,0.025195727,-62.23750158787169,0.027264465,2.300116391951316,0.03037867,75.71485,21.274996,-20.282970434371048,0.032630652,6.420789339680369,0.034473814,0.18596305,-0.11685026,-0.08879307,0.06902774,0.10305259,0.087343894,-0.083910696,0.16174261,0.015064784,0.24635182,376,0,376,0,9.762398,721.12714,0.22682457,10.629248,31,false,1.4093536,,,,,,,,43,26,0.05195422,49,17,0,0.0119238505,149.92511,0,0,1.378012,0.13481656,0.20626521,0.10960702,0.1874076,-67.624275,-55.247734,44.77237,33.916447,false,378,15365.19048511462,4.0556417,3788.5967,15.221022,38,5737.007550869462,8.50152,674.82135,15.941829,42,13838.34972743372,12.405651,1115.4875,14.3951845,1.2740068,0,0,0,0,0,1.5466442,0.7208071,0.82583714,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,288.3893112617738,-3.101919503881433,205.3625047790218,-60.96780157436694,false,false,0,true,false,false,false,false,true,true,false,1.03161125E-13,4.1732594E-12,0.9998872,4584.247,4571.347,4601.147,4.6486,4.6424,4.6549,0.1387,0.1209,0.1723,395.3192,392.4454,399.6908,0.6762,0.6603,0.6946,0.51,0.4977,0.5242,0.2685,0.262,0.2759,MARCS
1636148068921376768,Gaia DR3 5253729345124329216,5253729345124329216,1530673757,2016.0,159.25764061651677,0.48143247,-61.323406123401774,0.39806253,2.330968259893141,0.512442,4.5487456,13.406342,-11.469330026284034,0.61605847,6.941503346972626,0.49510196,-0.03203984,-0.0847735,0.061027534,0.121175595,0.27059478,0.15194692,0.12126081,0.11317728,0.009554341,0.04939571,329,0,325,4,32.498463,2246.1055,4.4267793,50.19872,95,false,,1.2461061,0.11563706,0.0034965565,-0.036548078,-0.13583678,0.0019745678,0.12353291,38,26,0.85862345,44,12,0,0.042366188,138.82791,22,0,2.5306783,0.1355916,0.17783813,0.09843423,0.2428874,-122.38247,3.1923194,44.353653,39.36712,false,317,401.8450371518928,2.1049771,190.90233,19.17722,27,205.01759313708715,5.8384857,35.114857,19.559065,25,435.55893582107717,8.70295,50.04728,18.150278,1.5940884,0,27,0,25,0,1.4087868,0.38184547,1.0269413,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.51578484210677,-2.5414550132458933,203.27753604062502,-60.75619490800017,false,false,0,false,false,false,false,false,false,false,false,1.9742057E-8,3.7777525E-6,0.99998385,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253605306473006592,5253605306473006592,1194032127,2016.0,160.48300130750755,0.034747995,-62.27712276681201,0.033605453,2.3339389750958524,0.040159192,58.117184,15.607979,4.756526695463206,0.045353666,-14.865546399214853,0.040030703,0.10166285,-0.059057295,-0.22405636,0.079560414,0.26024905,0.12307787,-0.028573846,0.1128125,0.0049850694,0.17770141,400,0,398,2,4.234028,544.53906,0.19362943,3.2046738,31,false,1.3474095,,,,,,,,46,27,0.06569395,49,18,0,0.009619974,124.06697,0,0,1.1538728,0.11702959,0.14881895,0.08921867,0.26540136,-72.729256,-37.344536,-53.52135,33.385494,false,369,6087.01616213201,3.8336601,1587.7819,16.226357,47,1808.6491702808196,6.5776367,274.96945,17.195156,43,6486.06306254312,12.047947,538.35425,15.217942,1.3626894,0,47,0,43,0,1.9772139,0.9687996,1.0084143,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,288.4859628656374,-3.09444817896748,205.54114642568538,-60.924860874164054,false,false,0,true,false,false,false,false,true,true,false,1.1961474E-13,6.8330514E-13,0.9982583,4190.7944,4147.1084,4200.819,4.6577,4.65,4.663,0.235,0.105,0.2621,400.1868,390.43,404.4739,1.0848,1.0413,1.1006,0.7738,0.7417,0.7855,0.4205,0.4029,0.4265,MARCS
1636148068921376768,Gaia DR3 5253687731155645440,5253687731155645440,1677193084,2016.0,159.17645907767607,0.2435653,-61.84997065777828,0.2964824,2.1567028135996824,0.28643516,7.529463,13.154643,-12.664912154013834,0.31473818,3.555930295536669,0.35967,0.119696155,-0.07857282,-0.024217168,-0.039964993,0.25360185,-0.00450446,-0.49159682,0.025807723,-0.083163515,0.07833124,291,0,291,0,9.10095,607.21655,1.8913498,9.422786,95,false,,1.288371,0.073555514,-0.11320637,-0.06414998,-0.0075091575,-0.17304558,-0.0725628,34,20,0.52812546,45,16,0,0.004144802,25.361244,2,25,1.4031669,0.17272523,0.13323954,0.037725635,0.08781316,-68.5874,-46.20704,44.524082,-20.55329,false,298,405.35119132495925,1.888759,214.61244,19.167788,15,245.81451255244903,18.417107,13.347075,19.362024,16,724.1039637344161,29.57505,24.483608,17.598392,2.3927855,0,15,0,16,0,1.7636318,0.19423676,1.5693951,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.74239342751383,-3.0184580442349502,204.05647421979802,-61.12446587748954,false,false,0,false,false,false,false,false,false,false,false,1.3182099E-9,1.0988535E-5,0.9999852,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5253605577050965504,5253605577050965504,223919692,2016.0,160.4045470875947,0.3512376,-62.247595705803164,0.39144,2.2142933642012563,0.43699408,5.0671015,5.66874,-5.63792147849551,0.45509186,0.5902969801073152,0.45059294,0.17358775,-0.02793919,-0.10405586,0.05942148,0.32706326,0.13636577,-0.050666034,0.18414807,-0.001590015,0.20831,361,9,358,3,46.13577,3646.5703,4.0279856,88.29182,95,false,,1.5263739,0.09310445,-0.15893894,-0.255079,-0.061005544,0.016771771,0.14006557,41,25,0.6901645,46,15,0,0.14110897,162.4062,47,0,3.1713943,,,,,,,,,false,336,599.8360867374786,3.807069,157.5585,18.742285,38,291.3126231431244,6.5482936,44.4868,19.177645,38,693.6334487348914,6.4307723,107.86161,17.645071,1.6420254,0,1,0,1,0,1.5325737,0.43535995,1.0972137,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,288.439710981865,-3.08595514414031,205.4464478586643,-60.934241409866544,false,false,0,false,false,false,false,false,false,false,false,5.3679353E-11,9.873843E-8,0.99998516,,,,,,,,,,,,,,,,,,,,,,
